family,form,k,kou_jing,ic,n_windows,ic_2014-2019,ic_2020-2026
F3,F3_lb5zw250,10,blend,0.04128356361899323,322,0.005475515666824121,0.116043685100599
F3,F3_lb5zw250,20,500,0.06658560881284425,160,0.14415718052607887,0.130947999369052
F3,F3_lb5zw250,20,1000,0.059173209891011366,160,0.10720946684674257,0.09561491140438508
F3,F3_lb5zw250,20,blend,0.060380288292511436,160,0.13454241430317065,0.11625216888374783
F3,F3_lb20zw60,3,500,0.044349943226713394,1077,0.02817434640461761,0.08213301591186475
F3,F3_lb20zw60,3,1000,0.037491501969894626,1077,0.04022319634521024,0.08674163411902826
F3,F3_lb20zw60,3,blend,0.03980106804823483,1077,0.03205920207524767,0.08463373081463145
F3,F3_lb20zw60,5,500,0.08773644096561513,645,0.0639949549303868,0.06028609981012251
F3,F3_lb20zw60,5,1000,0.08344675105953189,645,0.07849855611665993,0.06343481003642579
F3,F3_lb20zw60,5,blend,0.08460714922976267,645,0.07135900345265865,0.06298946673074182
F3,F3_lb20zw60,10,500,0.12788173076283701,322,0.102885372382302,0.11516808648511956
F3,F3_lb20zw60,10,1000,0.13167590439156907,322,0.10162572823177451,0.1112705662941948
F3,F3_lb20zw60,10,blend,0.13045095708892426,322,0.09688631711541489,0.12316543124022061
F3,F3_lb20zw60,20,500,0.10108109691784835,160,0.19187729114412505,0.07876334192123666
F3,F3_lb20zw60,20,1000,0.10428630024610337,160,0.2682487619782623,0.07810610442189388
F3,F3_lb20zw60,20,blend,0.10310266026016643,160,0.24454948871310056,0.08105052841894946
F3,F3_lb20zw250,3,500,0.03630969775494086,1077,0.03990299081523372,0.052831514829080765
F3,F3_lb20zw250,3,1000,0.02067239059636955,1077,0.03499486964663523,0.0515413784540223
F3,F3_lb20zw250,3,blend,0.02707283589151408,1077,0.035178868346696354,0.051953847505661115
F3,F3_lb20zw250,5,500,0.06134498501651738,645,0.06738771554767738,0.01794287395923504
