kind,delta,rep,data_seed,rule,p_C1,p_C2,reject_any,reject_C2,positive_C1
slow_regime,0.0,147,2026121549,block20,0.16,0.032,True,True,False
slow_regime,0.0,147,2026121549,block60,0.25,0.088,False,False,False
slow_regime,0.0,147,2026121549,both_blocks,0.25,0.088,False,False,False
slow_regime,0.0,148,2026121550,block20,0.4,0.004,True,True,False
slow_regime,0.0,148,2026121550,block60,0.582,0.024,True,True,False
slow_regime,0.0,148,2026121550,both_blocks,0.582,0.024,True,True,False
slow_regime,0.0,149,2026121551,block20,0.556,0.436,False,False,False
slow_regime,0.0,149,2026121551,block60,0.7,0.684,False,False,False
slow_regime,0.0,149,2026121551,both_blocks,0.7,0.684,False,False,False
slow_regime,0.0,150,2026121552,block20,0.332,0.712,False,False,False
slow_regime,0.0,150,2026121552,block60,0.556,0.746,False,False,False
slow_regime,0.0,150,2026121552,both_blocks,0.556,0.746,False,False,False
slow_regime,0.0,151,2026121553,block20,0.918,0.272,False,False,False
slow_regime,0.0,151,2026121553,block60,0.946,0.668,False,False,False
slow_regime,0.0,151,2026121553,both_blocks,0.946,0.668,False,False,False
slow_regime,0.0,152,2026121554,block20,0.016,0.24,True,False,True
slow_regime,0.0,152,2026121554,block60,0.156,0.35,False,False,False
slow_regime,0.0,152,2026121554,both_blocks,0.156,0.35,False,False,False
slow_regime,0.0,153,2026121555,block20,0.332,0.32,False,False,False
slow_regime,0.0,153,2026121555,block60,0.764,0.764,False,False,False
slow_regime,0.0,153,2026121555,both_blocks,0.764,0.764,False,False,False
slow_regime,0.0,154,2026121556,block20,1.0,1.0,False,False,False
slow_regime,0.0,154,2026121556,block60,1.0,1.0,False,False,False
slow_regime,0.0,154,2026121556,both_blocks,1.0,1.0,False,False,False
slow_regime,0.0,155,2026121557,block20,0.1,0.684,False,False,False
slow_regime,0.0,155,2026121557,block60,0.364,0.786,False,False,False
slow_regime,0.0,155,2026121557,both_blocks,0.364,0.786,False,False,False
slow_regime,0.0,156,2026121558,block20,0.368,0.958,False,False,False
slow_regime,0.0,156,2026121558,block60,0.376,0.964,False,False,False
slow_regime,0.0,156,2026121558,both_blocks,0.376,0.964,False,False,False
slow_regime,0.0,157,2026121559,block20,0.788,0.902,False,False,False
slow_regime,0.0,157,2026121559,block60,1.0,1.0,False,False,False
slow_regime,0.0,157,2026121559,both_blocks,1.0,1.0,False,False,False
slow_regime,0.0,158,2026121560,block20,0.892,0.484,False,False,False
slow_regime,0.0,158,2026121560,block60,0.954,0.832,False,False,False
slow_regime,0.0,158,2026121560,both_blocks,0.954,0.832,False,False,False
slow_regime,0.0,159,2026121561,block20,0.88,0.004,True,True,False
slow_regime,0.0,159,2026121561,block60,0.836,0.016,True,True,False
slow_regime,0.0,159,2026121561,both_blocks,0.88,0.016,True,True,False
slow_regime,0.0,160,2026121562,block20,0.458,0.072,False,False,False
slow_regime,0.0,160,2026121562,block60,0.5,0.228,False,False,False
slow_regime,0.0,160,2026121562,both_blocks,0.5,0.228,False,False,False
slow_regime,0.0,161,2026121563,block20,0.004,0.132,True,False,False
slow_regime,0.0,161,2026121563,block60,0.012,0.29,True,False,False
slow_regime,0.0,161,2026121563,both_blocks,0.012,0.29,True,False,False
slow_regime,0.0,162,2026121564,block20,0.132,0.004,True,True,False
slow_regime,0.0,162,2026121564,block60,0.36,0.004,True,True,False
slow_regime,0.0,162,2026121564,both_blocks,0.36,0.004,True,True,False
slow_regime,0.0,163,2026121565,block20,0.094,0.048,True,True,False
slow_regime,0.0,163,2026121565,block60,0.146,0.032,True,True,False
slow_regime,0.0,163,2026121565,both_blocks,0.146,0.048,True,True,False
slow_regime,0.0,164,2026121566,block20,0.59,0.104,False,False,False
slow_regime,0.0,164,2026121566,block60,0.732,0.224,False,False,False
slow_regime,0.0,164,2026121566,both_blocks,0.732,0.224,False,False,False
slow_regime,0.0,165,2026121567,block20,0.912,0.912,False,False,False
slow_regime,0.0,165,2026121567,block60,1.0,1.0,False,False,False
slow_regime,0.0,165,2026121567,both_blocks,1.0,1.0,False,False,False
slow_regime,0.0,166,2026121568,block20,1.0,1.0,False,False,False
slow_regime,0.0,166,2026121568,block60,1.0,1.0,False,False,False
slow_regime,0.0,166,2026121568,both_blocks,1.0,1.0,False,False,False
slow_regime,0.0,167,2026121569,block20,1.0,1.0,False,False,False
slow_regime,0.0,167,2026121569,block60,1.0,1.0,False,False,False
slow_regime,0.0,167,2026121569,both_blocks,1.0,1.0,False,False,False
slow_regime,0.0,168,2026121570,block20,0.012,0.198,True,False,False
slow_regime,0.0,168,2026121570,block60,0.048,0.416,True,False,False
slow_regime,0.0,168,2026121570,both_blocks,0.048,0.416,True,False,False
slow_regime,0.0,169,2026121571,block20,0.292,0.012,True,True,False
slow_regime,0.0,169,2026121571,block60,0.448,0.072,False,False,False
slow_regime,0.0,169,2026121571,both_blocks,0.448,0.072,False,False,False
slow_regime,0.0,170,2026121572,block20,0.814,0.264,False,False,False
slow_regime,0.0,170,2026121572,block60,0.868,0.364,False,False,False
slow_regime,0.0,170,2026121572,both_blocks,0.868,0.364,False,False,False
slow_regime,0.0,171,2026121573,block20,0.224,0.858,False,False,False
slow_regime,0.0,171,2026121573,block60,0.48,0.918,False,False,False
slow_regime,0.0,171,2026121573,both_blocks,0.48,0.918,False,False,False
slow_regime,0.0,172,2026121574,block20,0.3,0.984,False,False,False
slow_regime,0.0,172,2026121574,block60,0.484,0.994,False,False,False
slow_regime,0.0,172,2026121574,both_blocks,0.484,0.994,False,False,False
slow_regime,0.0,173,2026121575,block20,0.012,0.748,True,False,False
slow_regime,0.0,173,2026121575,block60,0.032,0.82,True,False,False
slow_regime,0.0,173,2026121575,both_blocks,0.032,0.82,True,False,False
slow_regime,0.0,174,2026121576,block20,0.47,0.004,True,True,False
slow_regime,0.0,174,2026121576,block60,0.614,0.012,True,True,False
slow_regime,0.0,174,2026121576,both_blocks,0.614,0.012,True,True,False
slow_regime,0.0,175,2026121577,block20,0.28,0.004,True,True,False
slow_regime,0.0,175,2026121577,block60,0.43,0.004,True,True,False
slow_regime,0.0,175,2026121577,both_blocks,0.43,0.004,True,True,False
slow_regime,0.0,176,2026121578,block20,0.004,0.63,True,False,True
slow_regime,0.0,176,2026121578,block60,0.004,0.73,True,False,True
slow_regime,0.0,176,2026121578,both_blocks,0.004,0.73,True,False,True
slow_regime,0.0,177,2026121579,block20,0.084,0.198,False,False,False
slow_regime,0.0,177,2026121579,block60,0.228,0.228,False,False,False
slow_regime,0.0,177,2026121579,both_blocks,0.228,0.228,False,False,False
slow_regime,0.0,178,2026121580,block20,0.304,0.608,False,False,False
slow_regime,0.0,178,2026121580,block60,0.376,0.752,False,False,False
slow_regime,0.0,178,2026121580,both_blocks,0.376,0.752,False,False,False
slow_regime,0.0,179,2026121581,block20,0.56,0.004,True,True,False
slow_regime,0.0,179,2026121581,block60,0.678,0.036,True,True,False
slow_regime,0.0,179,2026121581,both_blocks,0.678,0.036,True,True,False
slow_regime,0.0,180,2026121582,block20,0.992,0.992,False,False,False
slow_regime,0.0,180,2026121582,block60,1.0,1.0,False,False,False
slow_regime,0.0,180,2026121582,both_blocks,1.0,1.0,False,False,False
slow_regime,0.0,181,2026121583,block20,0.448,0.156,False,False,False
slow_regime,0.0,181,2026121583,block60,0.56,0.528,False,False,False
slow_regime,0.0,181,2026121583,both_blocks,0.56,0.528,False,False,False
slow_regime,0.0,182,2026121584,block20,0.004,0.442,True,False,True
slow_regime,0.0,182,2026121584,block60,0.004,0.558,True,False,True
slow_regime,0.0,182,2026121584,both_blocks,0.004,0.558,True,False,True
slow_regime,0.0,183,2026121585,block20,0.842,0.78,False,False,False
slow_regime,0.0,183,2026121585,block60,1.0,1.0,False,False,False
slow_regime,0.0,183,2026121585,both_blocks,1.0,1.0,False,False,False
slow_regime,0.0,184,2026121586,block20,0.434,0.404,False,False,False
slow_regime,0.0,184,2026121586,block60,0.98,0.98,False,False,False
slow_regime,0.0,184,2026121586,both_blocks,0.98,0.98,False,False,False
slow_regime,0.0,185,2026121587,block20,0.5,0.578,False,False,False
slow_regime,0.0,185,2026121587,block60,0.52,0.646,False,False,False
slow_regime,0.0,185,2026121587,both_blocks,0.52,0.646,False,False,False
slow_regime,0.0,186,2026121588,block20,1.0,1.0,False,False,False
slow_regime,0.0,186,2026121588,block60,1.0,1.0,False,False,False
slow_regime,0.0,186,2026121588,both_blocks,1.0,1.0,False,False,False
slow_regime,0.0,187,2026121589,block20,1.0,1.0,False,False,False
slow_regime,0.0,187,2026121589,block60,1.0,1.0,False,False,False
slow_regime,0.0,187,2026121589,both_blocks,1.0,1.0,False,False,False
slow_regime,0.0,188,2026121590,block20,0.008,0.022,True,True,False
slow_regime,0.0,188,2026121590,block60,0.024,0.07,True,False,False
slow_regime,0.0,188,2026121590,both_blocks,0.024,0.07,True,False,False
slow_regime,0.0,189,2026121591,block20,0.016,0.536,True,False,True
slow_regime,0.0,189,2026121591,block60,0.064,0.652,False,False,False
slow_regime,0.0,189,2026121591,both_blocks,0.064,0.652,False,False,False
slow_regime,0.0,190,2026121592,block20,0.004,0.004,True,True,False
slow_regime,0.0,190,2026121592,block60,0.02,0.02,True,True,False
slow_regime,0.0,190,2026121592,both_blocks,0.02,0.02,True,True,False
slow_regime,0.0,191,2026121593,block20,0.02,0.044,True,True,False
slow_regime,0.0,191,2026121593,block60,0.132,0.216,False,False,False
slow_regime,0.0,191,2026121593,both_blocks,0.132,0.216,False,False,False
slow_regime,0.0,192,2026121594,block20,0.004,0.004,True,True,False
slow_regime,0.0,192,2026121594,block60,0.02,0.02,True,True,False
slow_regime,0.0,192,2026121594,both_blocks,0.02,0.02,True,True,False
slow_regime,0.0,193,2026121595,block20,0.1,0.562,False,False,False
slow_regime,0.0,193,2026121595,block60,0.416,0.7,False,False,False
slow_regime,0.0,193,2026121595,both_blocks,0.416,0.7,False,False,False
slow_regime,0.0,194,2026121596,block20,0.588,0.4,False,False,False
slow_regime,0.0,194,2026121596,block60,0.74,0.74,False,False,False
slow_regime,0.0,194,2026121596,both_blocks,0.74,0.74,False,False,False
slow_regime,0.0,195,2026121597,block20,1.0,1.0,False,False,False
slow_regime,0.0,195,2026121597,block60,1.0,1.0,False,False,False
slow_regime,0.0,195,2026121597,both_blocks,1.0,1.0,False,False,False
slow_regime,0.0,196,2026121598,block20,0.664,0.032,True,True,False
slow_regime,0.0,196,2026121598,block60,0.72,0.248,False,False,False
slow_regime,0.0,196,2026121598,both_blocks,0.72,0.248,False,False,False
slow_regime,0.0,197,2026121599,block20,0.56,0.556,False,False,False
slow_regime,0.0,197,2026121599,block60,0.708,0.708,False,False,False
slow_regime,0.0,197,2026121599,both_blocks,0.708,0.708,False,False,False
slow_regime,0.0,198,2026121600,block20,0.308,0.308,False,False,False
slow_regime,0.0,198,2026121600,block60,0.692,0.692,False,False,False
slow_regime,0.0,198,2026121600,both_blocks,0.692,0.692,False,False,False
slow_regime,0.0,199,2026121601,block20,0.474,0.1,False,False,False
slow_regime,0.0,199,2026121601,block60,0.632,0.268,False,False,False
slow_regime,0.0,199,2026121601,both_blocks,0.632,0.268,False,False,False
slow_regime,0.0,200,2026121602,block20,0.8,0.004,True,True,False
slow_regime,0.0,200,2026121602,block60,0.856,0.012,True,True,False
slow_regime,0.0,200,2026121602,both_blocks,0.856,0.012,True,True,False
slow_regime,0.0,201,2026121603,block20,1.0,1.0,False,False,False
slow_regime,0.0,201,2026121603,block60,1.0,1.0,False,False,False
slow_regime,0.0,201,2026121603,both_blocks,1.0,1.0,False,False,False
slow_regime,0.0,202,2026121604,block20,0.992,0.992,False,False,False
slow_regime,0.0,202,2026121604,block60,1.0,1.0,False,False,False
slow_regime,0.0,202,2026121604,both_blocks,1.0,1.0,False,False,False
slow_regime,0.0,203,2026121605,block20,0.008,0.008,True,True,False
slow_regime,0.0,203,2026121605,block60,0.078,0.036,True,True,False
slow_regime,0.0,203,2026121605,both_blocks,0.078,0.036,True,True,False
slow_regime,0.0,204,2026121606,block20,1.0,1.0,False,False,False
slow_regime,0.0,204,2026121606,block60,1.0,1.0,False,False,False
slow_regime,0.0,204,2026121606,both_blocks,1.0,1.0,False,False,False
slow_regime,0.0,205,2026121607,block20,0.368,0.324,False,False,False
slow_regime,0.0,205,2026121607,block60,0.6,0.6,False,False,False
slow_regime,0.0,205,2026121607,both_blocks,0.6,0.6,False,False,False
slow_regime,0.0,206,2026121608,block20,0.272,0.686,False,False,False
slow_regime,0.0,206,2026121608,block60,0.396,0.77,False,False,False
slow_regime,0.0,206,2026121608,both_blocks,0.396,0.77,False,False,False
slow_regime,0.0,207,2026121609,block20,0.004,0.522,True,False,True
slow_regime,0.0,207,2026121609,block60,0.052,0.654,False,False,False
slow_regime,0.0,207,2026121609,both_blocks,0.052,0.654,False,False,False
slow_regime,0.0,208,2026121610,block20,0.776,0.776,False,False,False
slow_regime,0.0,208,2026121610,block60,0.956,0.956,False,False,False
slow_regime,0.0,208,2026121610,both_blocks,0.956,0.956,False,False,False
slow_regime,0.0,209,2026121611,block20,0.248,0.248,False,False,False
slow_regime,0.0,209,2026121611,block60,0.504,0.504,False,False,False
slow_regime,0.0,209,2026121611,both_blocks,0.504,0.504,False,False,False
slow_regime,0.0,210,2026121612,block20,0.008,0.008,True,True,False
slow_regime,0.0,210,2026121612,block60,0.044,0.044,True,True,False
slow_regime,0.0,210,2026121612,both_blocks,0.044,0.044,True,True,False
slow_regime,0.0,211,2026121613,block20,0.112,0.004,True,True,False
slow_regime,0.0,211,2026121613,block60,0.218,0.092,False,False,False
slow_regime,0.0,211,2026121613,both_blocks,0.218,0.092,False,False,False
slow_regime,0.0,212,2026121614,block20,0.916,0.168,False,False,False
slow_regime,0.0,212,2026121614,block60,0.934,0.26,False,False,False
slow_regime,0.0,212,2026121614,both_blocks,0.934,0.26,False,False,False
slow_regime,0.0,213,2026121615,block20,0.946,0.404,False,False,False
slow_regime,0.0,213,2026121615,block60,0.966,0.652,False,False,False
slow_regime,0.0,213,2026121615,both_blocks,0.966,0.652,False,False,False
slow_regime,0.0,214,2026121616,block20,0.016,0.1,True,False,False
slow_regime,0.0,214,2026121616,block60,0.16,0.244,False,False,False
slow_regime,0.0,214,2026121616,both_blocks,0.16,0.244,False,False,False
slow_regime,0.0,215,2026121617,block20,0.936,0.036,True,True,False
slow_regime,0.0,215,2026121617,block60,0.968,0.192,False,False,False
slow_regime,0.0,215,2026121617,both_blocks,0.968,0.192,False,False,False
slow_regime,0.0,216,2026121618,block20,0.038,0.004,True,True,False
slow_regime,0.0,216,2026121618,block60,0.03,0.004,True,True,False
slow_regime,0.0,216,2026121618,both_blocks,0.038,0.004,True,True,False
slow_regime,0.0,217,2026121619,block20,0.308,0.152,False,False,False
slow_regime,0.0,217,2026121619,block60,0.564,0.46,False,False,False
slow_regime,0.0,217,2026121619,both_blocks,0.564,0.46,False,False,False
slow_regime,0.0,218,2026121620,block20,0.004,0.004,True,True,True
slow_regime,0.0,218,2026121620,block60,0.02,0.02,True,True,True
slow_regime,0.0,218,2026121620,both_blocks,0.02,0.02,True,True,True
slow_regime,0.0,219,2026121621,block20,0.128,0.916,False,False,False
slow_regime,0.0,219,2026121621,block60,0.356,0.922,False,False,False
slow_regime,0.0,219,2026121621,both_blocks,0.356,0.922,False,False,False
slow_regime,0.0,220,2026121622,block20,0.004,0.146,True,False,False
slow_regime,0.0,220,2026121622,block60,0.004,0.28,True,False,False
slow_regime,0.0,220,2026121622,both_blocks,0.004,0.28,True,False,False
slow_regime,0.0,221,2026121623,block20,0.18,0.672,False,False,False
slow_regime,0.0,221,2026121623,block60,0.184,0.71,False,False,False
slow_regime,0.0,221,2026121623,both_blocks,0.184,0.71,False,False,False
slow_regime,0.0,222,2026121624,block20,0.052,0.758,False,False,False
slow_regime,0.0,222,2026121624,block60,0.2,0.824,False,False,False
slow_regime,0.0,222,2026121624,both_blocks,0.2,0.824,False,False,False
slow_regime,0.0,223,2026121625,block20,0.008,0.332,True,False,False
slow_regime,0.0,223,2026121625,block60,0.064,0.442,False,False,False
slow_regime,0.0,223,2026121625,both_blocks,0.064,0.442,False,False,False
slow_regime,0.0,224,2026121626,block20,0.518,0.512,False,False,False
slow_regime,0.0,224,2026121626,block60,0.888,0.888,False,False,False
slow_regime,0.0,224,2026121626,both_blocks,0.888,0.888,False,False,False
slow_regime,0.0,225,2026121627,block20,0.528,0.528,False,False,False
slow_regime,0.0,225,2026121627,block60,0.944,0.944,False,False,False
slow_regime,0.0,225,2026121627,both_blocks,0.944,0.944,False,False,False
slow_regime,0.0,226,2026121628,block20,0.004,0.154,True,False,False
slow_regime,0.0,226,2026121628,block60,0.008,0.22,True,False,False
slow_regime,0.0,226,2026121628,both_blocks,0.008,0.22,True,False,False
slow_regime,0.0,227,2026121629,block20,0.072,0.22,False,False,False
slow_regime,0.0,227,2026121629,block60,0.056,0.44,False,False,False
slow_regime,0.0,227,2026121629,both_blocks,0.072,0.44,False,False,False
slow_regime,0.0,228,2026121630,block20,0.376,0.54,False,False,False
slow_regime,0.0,228,2026121630,block60,0.752,0.752,False,False,False
slow_regime,0.0,228,2026121630,both_blocks,0.752,0.752,False,False,False
slow_regime,0.0,229,2026121631,block20,0.1,0.254,False,False,False
slow_regime,0.0,229,2026121631,block60,0.184,0.388,False,False,False
slow_regime,0.0,229,2026121631,both_blocks,0.184,0.388,False,False,False
slow_regime,0.0,230,2026121632,block20,0.064,0.21,False,False,False
slow_regime,0.0,230,2026121632,block60,0.184,0.388,False,False,False
slow_regime,0.0,230,2026121632,both_blocks,0.184,0.388,False,False,False
slow_regime,0.0,231,2026121633,block20,0.056,0.032,True,True,False
slow_regime,0.0,231,2026121633,block60,0.174,0.016,True,True,False
slow_regime,0.0,231,2026121633,both_blocks,0.174,0.032,True,True,False
slow_regime,0.0,232,2026121634,block20,0.004,0.004,True,True,False
slow_regime,0.0,232,2026121634,block60,0.004,0.008,True,True,False
slow_regime,0.0,232,2026121634,both_blocks,0.004,0.008,True,True,False
slow_regime,0.0,233,2026121635,block20,0.888,0.348,False,False,False
slow_regime,0.0,233,2026121635,block60,0.93,0.664,False,False,False
