date,沪深300成长,沪深300价值,中证500成长,中证500价值,中证1000成长,中证1000价值,中证2000成长,中证2000价值
2018-06-08,4282.6812,4754.2167,6490.4704,8247.7451,2158.674,2135.7551,2149.7468,2229.6388
2018-06-11,4288.4673,4783.4436,6460.4913,8216.1919,2140.8033,2131.6649,2130.0621,2213.685
2018-06-12,4343.1658,4828.8224,6524.3082,8333.3835,2162.3124,2152.5297,2144.8822,2227.8429
2018-06-13,4304.7835,4812.7857,6437.4113,8234.8704,2131.2024,2129.0584,2106.7005,2190.1793
2018-06-14,4284.5871,4809.8615,6419.4745,8209.8458,2123.0506,2135.2012,2098.7526,2182.1936
2018-06-15,4271.7266,4830.3161,6305.1339,8108.518,2079.3536,2111.741,2045.5284,2137.536
2018-06-19,4131.3468,4726.1,5963.9927,7588.1452,1951.0033,1962.1378,1903.6785,1990.2306
2018-06-20,4169.852,4714.8604,6042.4154,7689.0299,1979.2202,1998.4173,1939.7383,2022.7711
2018-06-21,4130.6129,4695.1237,5936.0267,7596.6842,1937.9477,1981.6739,1895.7999,1985.6957
2018-06-22,4154.9119,4690.9536,6009.8416,7681.8502,1970.4724,2010.139,1929.6178,2014.1135
2018-06-25,4096.9776,4597.0259,5966.7311,7616.3938,1962.1084,1986.1829,1932.0845,2005.367
2018-06-26,4054.4509,4521.3377,5996.3552,7606.5511,1978.0179,1971.4401,1954.4447,2010.0018
2018-06-27,3958.4974,4434.4683,5927.8809,7526.9009,1956.8755,1952.3925,1939.7988,1996.8925
2018-06-28,3904.1342,4387.4771,5882.4485,7441.2805,1937.8495,1931.881,1910.0001,1970.8513
2018-06-29,4018.0438,4479.7626,6092.5973,7636.0841,1998.3487,1969.6951,1970.6605,2018.0356
2018-07-02,3883.0133,4303.5801,5976.5661,7478.0402,1978.1189,1926.3882,1947.6879,1992.2756
2018-07-03,3869.7189,4313.4278,6014.0907,7535.1895,1994.6587,1930.1717,1976.3052,2011.5558
2018-07-04,3796.5844,4267.0998,5921.1523,7441.1434,1957.9853,1912.8716,1930.8425,1973.6972
2018-07-05,3777.347,4273.225,5739.3526,7236.5863,1915.3139,1853.9989,1870.6782,1919.711
2018-07-06,3811.315,4305.4928,5757.2268,7244.8307,1927.9374,1857.1382,1872.1065,1921.7632
2018-07-09,3929.3105,4432.2073,5910.6376,7432.4622,1971.5192,1903.4658,1915.3093,1966.1688
2018-07-10,3941.6736,4431.0518,5946.119,7497.5467,1985.7219,1921.7809,1934.6082,1985.5932
2018-07-11,3884.5068,4356.6751,5847.2225,7384.0785,1945.0904,1878.4281,1897.5316,1946.5883
2018-07-12,3960.0975,4423.3501,6010.9014,7553.9641,2000.7999,1919.9184,1946.827,1989.5752
2018-07-13,3987.8454,4418.9674,6057.0889,7590.1955,2013.6263,1927.8408,1953.8576,1996.9721
2018-07-16,3965.0067,4363.2649,6035.6826,7561.295,2016.2137,1928.1038,1954.1853,2000.0367
2018-07-17,3940.3426,4334.1801,6024.9094,7532.9366,2017.1878,1923.0266,1961.8744,2001.1515
2018-07-18,3917.6767,4315.7236,5959.5114,7499.0209,2003.344,1916.4727,1947.3362,1996.7464
2018-07-19,3932.1005,4328.1333,5912.0186,7472.9784,1980.8852,1907.4931,1930.498,1981.1218
2018-07-20,4002.5359,4439.2272,5979.3471,7556.8626,2002.9429,1931.0453,1947.9341,1996.7926
2018-07-23,4028.5315,4507.9175,6017.6905,7641.2382,2020.0818,1968.1219,1958.602,2019.1158
2018-07-24,4088.816,4574.7766,6110.9631,7810.574,2045.1422,2015.2866,1989.0903,2057.5897
2018-07-25,4093.5126,4569.1221,6112.6284,7802.4688,2044.384,2018.6171,1985.3507,2056.2758
2018-07-26,4039.0111,4525.9996,6046.7566,7759.781,2023.0727,2021.8153,1977.4199,2052.8346
2018-07-27,4022.6692,4507.5219,6018.5622,7744.0124,2012.7653,2021.0218,1961.5084,2048.0467
2018-07-30,4014.0727,4548.0584,5939.0011,7694.9547,1988.0028,2015.176,1931.2551,2023.9834
2018-07-31,4016.6729,4555.2557,5934.9563,7724.5097,1982.6085,2011.4878,1927.5701,2024.6057
2018-08-01,3930.3199,4454.0838,5825.8326,7590.453,1952.7015,1975.2657,1905.0639,1999.4582
2018-08-02,3843.4737,4356.1032,5705.8091,7446.869,1910.3281,1944.5698,1859.7396,1953.2977
2018-08-03,3763.6698,4305.7894,5633.4454,7384.2938,1884.1046,1929.6229,1835.445,1940.8218
2018-08-06,3708.811,4291.1639,5483.1912,7235.4302,1844.5939,1903.3347,1806.4089,1901.9217
2018-08-07,3821.2408,4422.312,5628.9459,7439.8731,1887.8966,1957.6826,1859.804,1952.171
2018-08-08,3757.4533,4363.4492,5522.0329,7352.8842,1845.483,1937.282,1821.1817,1930.2512
2018-08-09,3869.1438,4453.689,5680.322,7499.2027,1883.5009,1961.9976,1866.3495,1963.0644
2018-08-10,3880.5689,4443.8939,5708.9029,7525.0624,1897.3166,1966.3539,1878.8628,1965.7319
2018-08-13,3859.1572,4398.4611,5747.1901,7536.694,1910.9373,1967.3596,1888.7102,1961.2477
2018-08-14,3827.5293,4374.5141,5729.4759,7521.2713,1897.978,1961.0705,1889.0529,1964.1275
2018-08-15,3725.6189,4279.4295,5597.8639,7361.2093,1860.4351,1917.9367,1859.3563,1930.9244
2018-08-16,3704.2209,4270.6778,5550.7637,7292.1036,1835.7543,1891.9671,1841.204,1914.6906
2018-08-17,3638.321,4228.8766,5452.7054,7180.0196,1807.51,1870.6679,1809.3867,1885.3386
2018-08-20,3676.5193,4291.1735,5491.6751,7219.041,1816.794,1876.5198,1819.0146,1896.6478
2018-08-21,3756.3679,4354.0417,5567.4788,7312.9814,1831.8924,1895.2472,1831.9265,1913.8622
2018-08-22,3743.5395,4343.125,5509.9146,7245.6389,1811.0462,1881.2136,1810.6607,1896.2599
2018-08-23,3762.3193,4349.299,5545.5632,7246.6474,1824.8999,1878.0779,1826.6632,1906.9157
2018-08-24,3765.3311,4381.6053,5535.7744,7231.1356,1819.4055,1873.6255,1818.7913,1902.6648
2018-08-27,3866.7737,4469.0283,5661.8752,7382.6935,1859.8905,1909.4466,1858.286,1932.5576
2018-08-28,3862.8931,4461.6106,5682.1706,7400.1892,1859.0099,1910.507,1860.7713,1934.3505
2018-08-29,3849.873,4446.3667,5628.3634,7353.4633,1845.0703,1897.6821,1852.3485,1924.2707
2018-08-30,3810.0298,4409.5279,5534.174,7262.3045,1811.2196,1868.8001,1821.9808,1906.1777
2018-08-31,3785.9332,4414.9763,5463.3319,7204.7493,1787.6637,1852.1156,1798.5721,1893.2168
2018-09-03,3771.4277,4395.9699,5489.1135,7219.8261,1782.7608,1852.9902,1795.3446,1889.9713
2018-09-04,3828.9801,4456.6382,5542.4695,7280.0369,1801.0615,1871.8582,1817.1356,1908.1756
2018-09-05,3743.2235,4352.1198,5446.6611,7161.1697,1770.7921,1838.717,1793.3752,1881.7714
2018-09-06,3685.8636,4304.8041,5417.9532,7118.9151,1760.0728,1825.6639,1783.5467,1869.9117
2018-09-07,3717.1324,4336.9489,5419.1045,7156.0375,1760.2074,1835.7661,1781.2828,1878.1984
2018-09-10,3666.8203,4306.729,5300.1549,7060.401,1722.1505,1808.2299,1740.3056,1846.1498
2018-09-11,3647.405,4274.5263,5277.8408,6991.933,1718.7837,1783.4131,1743.1929,1848.155
2018-09-12,3604.5928,4259.1299,5272.8597,6972.7352,1716.424,1778.7167,1743.6076,1848.8452
2018-09-13,3640.1819,4319.4442,5289.7608,7024.3887,1726.3802,1795.08,1759.3141,1863.891
2018-09-14,3659.3919,4337.4493,5231.4838,6996.0461,1709.1224,1787.5728,1737.386,1854.0346
2018-09-17,3607.0077,4289.7774,5137.7002,6888.1696,1683.8331,1761.551,1708.2116,1828.7358
2018-09-18,3688.2362,4377.3924,5238.6081,7019.1378,1714.5449,1800.9371,1738.0425,1859.6302
2018-09-19,3739.9708,4430.9803,5298.6829,7088.393,1729.945,1819.7886,1754.4805,1877.1957
2018-09-20,3734.5957,4432.7344,5304.7974,7093.0274,1719.5912,1816.8989,1747.2843,1874.2925
2018-09-21,3854.8423,4585.6265,5392.4051,7214.3313,1741.8575,1846.436,1772.4315,1900.6665
2018-09-25,3823.9264,4531.986,5374.9511,7178.838,1736.4958,1832.3794,1768.4573,1898.4652
2018-09-26,3883.5027,4572.1629,5410.4957,7213.3421,1749.3648,1839.2326,1779.4077,1906.9933
2018-09-27,3861.9183,4566.4613,5338.3158,7158.2188,1729.3539,1822.7953,1750.0953,1894.501
2018-09-28,3900.4087,4612.6521,5382.0245,7232.179,1742.6818,1838.7402,1766.3314,1920.5806
2018-10-08,3720.1964,4423.1557,5207.9858,7021.3226,1679.3799,1791.3523,1702.1895,1863.3126
2018-10-09,3718.5388,4421.7974,5203.2961,7033.4892,1681.3968,1796.358,1700.8106,1870.5394
2018-10-10,3696.7607,4431.1254,5187.7916,7029.2169,1672.9704,1802.0996,1713.7068,1875.4645
2018-10-11,3531.4301,4249.6676,4852.3712,6569.3982,1553.4312,1677.8788,1591.1897,1747.5603
2018-10-12,3600.6183,4336.3095,4832.9421,6579.4165,1550.245,1674.5209,1586.6689,1752.271
2018-10-15,3553.8514,4266.1878,4749.7226,6450.3363,1529.8183,1643.4287,1571.7851,1719.5541
2018-10-16,3524.5294,4263.8075,4632.3405,6283.042,1495.7296,1606.7046,1542.872,1680.5256
2018-10-17,3535.6694,4297.5623,4653.3582,6334.3333,1502.8332,1624.2582,1550.2402,1677.2504
2018-10-18,3442.047,4195.7519,4518.1363,6154.5744,1453.2664,1574.4228,1504.8201,1627.1134
2018-10-19,3535.6302,4320.3902,4642.3843,6313.1332,1482.17,1605.5312,1540.1593,1657.8349
2018-10-22,3668.1697,4457.7791,4873.2725,6616.575,1554.8736,1686.0553,1615.6279,1732.9345
2018-10-23,3542.8582,4343.4851,4773.7929,6476.6786,1523.0256,1653.6186,1591.7453,1704.743
2018-10-24,3550.2195,4381.3616,4752.7077,6475.3751,1519.653,1658.5438,1590.91,1707.3228
2018-10-25,3544.1348,4406.6699,4728.6364,6480.5933,1505.5787,1659.2313,1578.7139,1699.3194
2018-10-26,3531.9711,4400.0236,4721.9438,6503.5469,1508.6004,1677.857,1581.6113,1716.1678
2018-10-29,3383.2389,4265.8962,4639.3469,6373.9826,1482.3643,1651.3853,1557.8919,1691.7904
2018-10-30,3403.5258,4320.1671,4677.2485,6436.3756,1494.9042,1666.9449,1576.3051,1709.8513
2018-10-31,3466.99,4367.6215,4761.9204,6531.2618,1517.7397,1687.3366,1598.7252,1735.685
2018-11-01,3506.4012,4376.0936,4790.5924,6551.0157,1527.6659,1686.9139,1602.4112,1736.0995
2018-11-02,3669.5231,4498.2714,4962.8358,6747.1929,1582.213,1725.9938,1648.1996,1783.5735
2018-11-05,3632.7679,4458.2062,4952.3069,6724.207,1590.5602,1737.653,1661.2394,1792.3479
2018-11-06,3607.3179,4438.3538,4934.3363,6704.4122,1587.2328,1744.1141,1654.3167,1798.7642
2018-11-07,3584.5133,4413.8747,4905.8689,6642.7496,1587.5074,1729.8509,1651.0047,1790.4565
2018-11-08,3585.5665,4422.7164,4862.6611,6589.1684,1575.876,1719.9789,1646.7599,1786.1883
2018-11-09,3523.5687,4326.7698,4846.1326,6565.165,1572.3796,1712.8593,1646.2621,1781.1991
2018-11-12,3562.5701,4358.8674,4971.9646,6705.22,1614.5941,1753.8111,1694.9041,1832.6877
2018-11-13,3595.3699,4385.2903,5065.6525,6814.865,1642.0741,1784.8921,1719.3479,1861.4203
2018-11-14,3556.617,4345.0905,5029.0695,6786.4993,1641.4341,1784.648,1721.2502,1856.641
2018-11-15,3590.7575,4387.0554,5095.2891,6875.4404,1664.7173,1806.7972,1752.9554,1884.8175
2018-11-16,3608.895,4397.3145,5114.2649,6928.3678,1682.1818,1828.1495,1769.9691,1911.3267
2018-11-19,3648.7314,4448.9328,5116.7654,6984.6242,1685.8023,1842.1516,1772.1453,1922.2985
2018-11-20,3558.709,4364.3339,4978.1391,6780.5927,1641.2786,1791.2188,1725.2683,1870.4357
2018-11-21,3565.8978,4369.6581,5003.2764,6802.5152,1648.9041,1798.8022,1738.3559,1881.5638
2018-11-22,3551.6299,4348.954,5004.3582,6796.964,1649.1558,1796.2,1735.9641,1882.2565
2018-11-23,3478.5136,4276.3836,4810.0091,6554.0528,1584.5308,1721.9723,1665.4568,1804.0545
2018-11-26,3477.9894,4286.8402,4771.9387,6533.2151,1577.9373,1718.5017,1658.673,1807.1232
2018-11-27,3472.7279,4267.6673,4797.3426,6549.1825,1589.6678,1725.2123,1670.3098,1812.6834
2018-11-28,3517.3172,4311.5929,4860.3589,6631.7728,1609.3345,1739.7199,1687.5952,1831.9709
2018-11-29,3474.2353,4269.3528,4756.7631,6515.7247,1570.5964,1704.1909,1641.2417,1796.1281
2018-11-30,3516.6026,4301.9404,4793.5023,6565.2424,1581.2271,1712.5686,1653.7253,1807.7173
2018-12-03,3632.1318,4398.9109,4955.4176,6750.5173,1634.6266,1759.7691,1702.9413,1862.602
2018-12-04,3637.8755,4406.3593,4968.8193,6781.3373,1643.9281,1775.1828,1716.6579,1878.9936
2018-12-05,3630.9331,4376.9352,4945.1665,6716.7048,1635.973,1761.6566,1700.4036,1863.3191
2018-12-06,3544.6845,4307.2517,4824.669,6587.3374,1605.3803,1734.453,1670.133,1833.1365
2018-12-07,3532.5135,4313.3808,4819.7952,6601.3809,1608.914,1741.7751,1671.9367,1829.873
2018-12-10,3486.8531,4264.1545,4755.0356,6514.461,1591.7223,1723.289,1649.9282,1807.4435
2018-12-11,3505.6037,4276.5259,4796.3325,6564.5069,1607.1724,1729.7978,1662.3075,1816.036
2018-12-12,3517.1373,4297.9551,4785.8489,6577.1117,1608.4299,1733.6695,1663.4111,1817.2024
2018-12-13,3580.81,4368.8216,4843.6978,6666.3592,1623.297,1755.2397,1681.2278,1831.6776
2018-12-14,3520.2422,4311.0607,4728.385,6530.6223,1580.6786,1721.6865,1636.4764,1791.4976
2018-12-17,3501.8633,4321.549,4710.1985,6538.9633,1572.3823,1725.2944,1636.591,1791.2867
2018-12-18,3468.6946,4272.4411,4682.0182,6495.2735,1561.2037,1711.1433,1624.29,1779.2802
2018-12-19,3416.4317,4237.973,4613.5343,6432.9643,1539.1665,1695.7713,1598.264,1759.8236
2018-12-20,3389.37,4178.7015,4618.5953,6440.2798,1543.6204,1696.4672,1607.1818,1767.7562
2018-12-21,3337.7853,4135.215,4575.7849,6393.4987,1533.2708,1680.8188,1596.2559,1753.8891
2018-12-24,3356.4117,4129.3056,4624.1413,6450.914,1549.1653,1691.8958,1611.4938,1764.0857
2018-12-25,3334.0879,4104.8257,4565.2024,6367.0653,1540.2752,1672.7994,1591.3229,1737.8897
2018-12-26,3306.0586,4088.7378,4525.7444,6374.1184,1528.9982,1669.5845,1589.0405,1738.8168
2018-12-27,3284.739,4081.205,4478.0082,6329.2256,1506.848,1651.8292,1567.2852,1713.0865
2018-12-28,3296.1046,4099.2247,4472.4852,6343.0813,1507.1029,1658.6525,1570.8063,1718.2054
2019-01-02,3257.8291,4036.4162,4416.525,6280.6283,1494.8736,1644.1516,1566.2595,1712.6137
2019-01-03,3232.4258,4052.5965,4375.0736,6267.2275,1478.8578,1634.2823,1551.7132,1712.0806
2019-01-04,3301.7898,4128.1435,4470.8103,6403.1175,1518.922,1674.3469,1592.1959,1751.3631
2019-01-07,3326.8534,4135.4983,4545.6743,6479.9188,1549.3638,1700.9148,1626.1581,1783.1007
2019-01-08,3316.547,4121.2089,4541.8956,6467.1288,1545.526,1702.8546,1624.5506,1785.3729
2019-01-09,3378.4157,4164.2318,4557.8929,6487.2615,1547.8101,1708.8052,1631.3543,1789.9129
2019-01-10,3392.8554,4151.0697,4561.2133,6477.3673,1541.6952,1704.9563,1632.7541,1786.7654
2019-01-11,3416.7553,4184.6408,4594.0224,6513.7014,1552.1569,1715.7524,1642.2912,1797.9428
2019-01-14,3379.9316,4150.6986,4560.8344,6500.2437,1542.9815,1716.1248,1638.1785,1797.1036
2019-01-15,3472.4185,4205.6904,4627.4385,6567.2758,1558.2919,1726.2528,1654.1899,1814.9456
2019-01-16,3483.3263,4216.5013,4614.7706,6560.4257,1555.6968,1727.3233,1649.2167,1809.8861
2019-01-17,3470.4254,4200.4119,4583.8641,6522.1164,1538.9869,1723.3492,1626.5814,1794.0535
2019-01-18,3544.1187,4277.0331,4653.5139,6606.6468,1552.0904,1739.8988,1635.1423,1808.7393
2019-01-21,3572.241,4298.1391,4685.4519,6629.5156,1561.8468,1743.0166,1651.8775,1815.3765
2019-01-22,3516.9487,4254.0011,4604.2873,6537.5464,1544.5871,1725.8521,1635.19,1800.6582
2019-01-23,3510.9339,4253.2246,4617.2833,6575.6832,1545.1048,1732.3541,1644.3564,1808.0288
2019-01-24,3537.5766,4277.0983,4631.7013,6576.5886,1554.0261,1737.1366,1647.129,1811.4695
2019-01-25,3571.1408,4331.733,4625.7005,6570.9389,1550.0909,1731.2144,1641.1625,1803.6213
2019-01-28,3562.5469,4333.4985,4611.1913,6564.0568,1536.1379,1722.185,1626.9798,1795.3129
2019-01-29,3579.4244,4365.2991,4571.2612,6536.4016,1510.887,1710.6532,1595.6968,1773.579
2019-01-30,3552.2421,4346.2702,4529.2083,6477.4427,1492.5176,1700.49,1566.2298,1750.3112
2019-01-31,3599.8611,4409.1787,4499.8676,6447.4725,1471.5094,1684.556,1540.395,1723.0589
2019-02-01,3665.7688,4428.732,4637.7849,6581.8129,1513.4599,1722.6427,1582.9224,1758.5071
2019-02-11,3762.7586,4457.6342,4759.1486,6720.1807,1560.8678,1757.2557,1627.9703,1795.3399
2019-02-12,3789.2907,4474.9771,4801.4168,6768.1128,1579.6941,1776.1731,1652.793,1815.2853
2019-02-13,3856.4157,4543.4787,4878.2804,6859.1811,1611.0521,1797.0569,1680.738,1837.2156
2019-02-14,3876.4033,4528.5483,4910.0829,6867.5533,1614.4501,1802.5521,1693.2784,1840.2016
2019-02-15,3790.2295,4431.6181,4866.5591,6796.5581,1611.2187,1789.7087,1697.9944,1836.5236
2019-02-18,3921.5667,4539.0482,5040.8754,7004.8023,1671.2711,1842.6385,1750.9418,1886.3573
2019-02-19,3914.5799,4532.7164,5032.0868,6993.2077,1671.3187,1846.9665,1754.7957,1884.5094
2019-02-20,3921.3737,4557.5774,5035.4453,7005.763,1671.0024,1851.0098,1753.9161,1891.2353
2019-02-21,3909.7002,4533.3322,5008.6225,6966.0417,1665.7334,1834.4115,1749.1125,1882.822
2019-02-22,3978.3405,4588.6721,5128.0864,7104.2776,1706.2498,1862.9431,1787.5318,1913.5006
2019-02-25,4190.1007,4870.3639,5413.3531,7472.9334,1798.4613,1953.3064,1872.8276,1996.4018
2019-02-26,4122.387,4788.0132,5399.0232,7492.1902,1791.7149,1955.2384,1863.0638,1992.9906
2019-02-27,4100.9188,4810.5511,5366.719,7454.9117,1784.6619,1950.5436,1859.8231,1995.2143
2019-02-28,4126.1459,4789.168,5403.2915,7468.7866,1791.2089,1952.439,1870.3369,2001.6994
2019-03-01,4209.7403,4900.8709,5447.7749,7541.6248,1804.4596,1965.8179,1879.7935,2014.2295
2019-03-04,4261.9067,4949.1638,5551.0149,7652.9234,1839.0409,1992.0676,1915.4655,2044.3216
2019-03-05,4284.2364,4955.5989,5692.5991,7802.8633,1892.7169,2029.621,1967.9408,2093.285
2019-03-06,4291.3515,4982.126,5793.8799,7933.8916,1921.1401,2072.3051,2002.8569,2136.603
2019-03-07,4209.258,4899.5799,5823.8341,7994.9483,1946.6553,2100.6481,2026.4409,2172.0172
2019-03-08,4079.7006,4713.6395,5594.0817,7565.382,1866.4967,1991.887,1944.8166,2070.9143
2019-03-11,4178.6213,4755.8668,5837.9605,7834.727,1954.1192,2066.6967,2039.6952,2148.0745
2019-03-12,4196.9637,4780.1854,5907.4091,7938.1343,1994.6,2096.359,2074.315,2186.1557
2019-03-13,4198.8822,4786.2074,5777.0396,7844.6902,1950.2598,2075.9042,2037.4554,2152.8368
2019-03-14,4205.5603,4783.962,5681.6058,7729.7886,1900.5867,2040.3206,1981.3519,2104.7091
2019-03-15,4281.9243,4834.1562,5766.1567,7882.9161,1927.2549,2089.3679,2010.0426,2141.5169
2019-03-18,4411.4717,4944.2547,5932.8663,8106.6115,1977.2506,2144.7958,2056.0556,2186.5687
2019-03-19,4383.3372,4928.5308,5950.2104,8104.1663,1982.9991,2151.0914,2062.6407,2194.8075
2019-03-20,4381.0614,4941.7596,5932.0086,8118.9218,1976.3112,2160.7197,2058.7451,2210.7889
2019-03-21,4365.9719,4923.5296,5988.0244,8192.833,1991.6432,2173.8261,2088.0203,2237.0681
2019-03-22,4350.5784,4910.485,6013.5096,8292.152,1991.2166,2181.9317,2098.3421,2250.8805
2019-03-25,4239.8976,4791.9834,5906.9484,8148.7762,1965.9127,2156.8222,2079.019,2241.154
2019-03-26,4206.0669,4764.7534,5743.27,7953.3198,1911.3205,2105.1224,2026.2566,2185.2666
2019-03-27,4281.6557,4820.3218,5826.6627,8092.7232,1922.936,2132.7452,2047.2788,2201.2774
2019-03-28,4263.6587,4776.1533,5741.7203,7983.541,1899.9329,2098.2014,2020.3878,2158.2411
2019-03-29,4430.4981,4942.3369,5929.144,8234.6024,1958.8131,2159.2847,2072.907,2211.8461
2019-04-01,4563.9637,5053.4783,6164.9166,8547.1789,2039.4897,2233.3685,2152.5707,2285.6756
2019-04-02,4559.525,5066.3863,6183.5368,8582.6022,2050.7403,2247.0139,2168.1824,2297.3336
2019-04-03,4592.5432,5131.358,6228.2988,8714.7697,2064.2244,2280.5844,2190.7641,2329.9173
2019-04-04,4635.8717,5197.8804,6267.6839,8850.8651,2072.0487,2301.53,2202.9746,2351.7848
2019-04-08,4664.3774,5223.8455,6302.338,8957.156,2058.409,2331.4594,2201.3731,2369.3594
2019-04-09,4700.0695,5217.9466,6284.7236,8915.5769,2057.5159,2318.696,2209.2333,2364.218
2019-04-10,4760.6268,5215.3027,6285.3524,8906.6175,2049.4289,2327.4254,2206.014,2365.2845
2019-04-11,4636.8447,5137.2682,6145.2,8735.5893,2000.8687,2280.1632,2151.8129,2314.3098
2019-04-12,4612.7161,5131.079,6106.9997,8712.9104,1997.709,2276.9078,2157.1595,2312.9251
2019-04-15,4608.5345,5138.4832,6036.5218,8631.8732,1982.3893,2263.3555,2135.0244,2292.3096
2019-04-16,4738.9621,5296.2686,6162.8825,8793.1552,2028.2961,2298.1984,2182.1153,2331.377
2019-04-17,4742.6481,5281.1021,6203.0615,8848.7959,2046.9729,2318.2568,2204.4638,2351.5541
2019-04-18,4740.9926,5245.0543,6164.0793,8791.9583,2041.676,2306.848,2189.8623,2338.636
2019-04-19,4836.9308,5310.6217,6201.108,8811.0741,2063.8909,2321.8775,2202.7489,2354.2722
2019-04-22,4713.5319,5165.0773,6094.5307,8639.9103,2038.2695,2284.4945,2177.6831,2330.885
2019-04-23,4720.9513,5164.3844,5997.0212,8518.6125,1994.9717,2249.4643,2138.2917,2291.2762
2019-04-24,4711.6586,5166.6595,6051.6211,8563.5046,2023.8553,2266.0885,2164.6404,2312.1705
2019-04-25,4600.8528,5072.8785,5816.0171,8227.5529,1949.0346,2173.6117,2073.696,2220.2077
2019-04-26,4525.0428,4995.7082,5750.8381,8126.8848,1931.4033,2140.5964,2040.9813,2189.2502
2019-04-29,4587.2283,5062.2194,5617.893,7973.1675,1862.0806,2083.1924,1962.3969,2117.5045
2019-04-30,4590.0098,5082.6356,5663.9016,8058.3263,1872.1617,2112.7598,1974.339,2141.1014
2019-05-06,4308.1403,4858.6404,5236.7962,7499.1411,1722.77,1967.0238,1822.6231,1989.6562
2019-05-07,4362.3384,4877.0198,5306.1069,7626.9238,1749.2632,1996.9367,1848.0303,2021.9581
2019-05-08,4284.369,4792.7303,5277.76,7559.2611,1735.5515,1981.2665,1845.4723,2010.3011
2019-05-09,4196.9363,4702.9301,5193.9556,7439.9194,1719.63,1958.6939,1831.6052,2006.5744
2019-05-10,4373.2754,4850.277,5366.1769,7671.6423,1790.8774,2020.6971,1899.6096,2068.8049
2019-05-13,4279.5869,4766.5248,5279.2584,7576.8764,1770.9405,2012.0114,1890.9181,2072.5849
2019-05-14,4255.77,4745.901,5242.5859,7501.3524,1756.4891,1991.0567,1876.5074,2050.6666
2019-05-15,4371.8348,4829.9267,5371.3541,7669.1979,1793.3268,2038.4788,1921.0737,2097.4757
2019-05-16,4397.2227,4849.6376,5405.5776,7723.2292,1805.163,2057.9902,1931.9351,2119.7425
2019-05-17,4281.8484,4754.1252,5222.1382,7471.2645,1737.014,1982.1201,1859.1057,2038.7076
2019-05-20,4214.7586,4723.7771,5179.2462,7407.1127,1732.1007,1963.2736,1849.4694,2029.3507
2019-05-21,4280.544,4769.8483,5264.5365,7529.3176,1765.0717,2003.7957,1882.2382,2058.8674
2019-05-22,4256.9496,4748.3611,5216.7353,7444.2665,1757.8837,1984.0195,1866.6655,2031.4477
2019-05-23,4145.4814,4685.8678,5101.1112,7318.2544,1716.3457,1954.5806,1827.4825,1992.3437
2019-05-24,4169.6448,4711.703,5077.1525,7302.1313,1691.1098,1942.544,1811.428,1986.761
2019-05-27,4208.2189,4744.071,5184.7217,7447.2263,1741.3399,1984.6165,1868.0479,2029.9013
2019-05-28,4261.8846,4789.2398,5179.2288,7431.9401,1737.9354,1984.3612,1866.2747,2030.8684
2019-05-29,4274.6049,4778.5733,5177.2479,7414.2884,1744.4392,1984.4264,1874.656,2029.5857
2019-05-30,4238.8424,4766.2482,5137.0847,7379.2978,1731.679,1972.3801,1854.51,2016.885
2019-05-31,4219.8777,4750.5079,5121.6746,7350.3148,1728.58,1968.5073,1848.6772,2012.6852
2019-06-03,4211.6887,4757.0766,5054.7814,7268.2027,1704.2511,1939.6199,1819.8484,1990.1563
2019-06-04,4152.4643,4727.7676,4996.7096,7194.5379,1678.8011,1907.9002,1794.1099,1965.1374
2019-06-05,4135.0025,4733.4624,4986.3005,7174.8094,1681.6272,1906.0144,1798.8665,1968.8061
2019-06-06,4095.4252,4715.7247,4869.164,7053.4491,1641.1401,1870.0653,1752.5367,1928.6514
2019-06-10,4168.148,4784.4599,4929.8365,7101.1895,1665.9835,1886.8336,1775.9037,1943.8589
