phase,n_sessions,kind,delta,method,rep,data_seed,p_C1,p_C2,estimate_C1,estimate_C2,reject_any,reject_C2,positive_C1
A,504,cluster_t5,0.0,sn_if,172,91711172,0.99590008199836,0.99590008199836,-0.2351889330341933,-0.17062749644319958,False,False,False
A,504,cluster_t5,0.0,group_t4,173,91711173,1.0,1.0,0.14843256002851363,0.12734865098579523,False,False,False
A,504,cluster_t5,0.0,group_t8,173,91711173,1.0,1.0,0.21059632850581578,0.08713119988994171,False,False,False
A,504,cluster_t5,0.0,sn_if,173,91711173,0.9278214435711286,0.9278214435711286,0.23239634403610843,-0.03306918866595315,False,False,False
A,504,cluster_t5,0.0,group_t4,174,91711174,1.0,1.0,-0.3594927832267759,-0.1549811724528959,False,False,False
A,504,cluster_t5,0.0,group_t8,174,91711174,0.78110547983446,0.78110547983446,-0.4900391384893385,-0.15146121840615662,False,False,False
A,504,cluster_t5,0.0,sn_if,174,91711174,0.7141057178856423,0.7141057178856423,-0.5739680895910773,-0.2193674806538155,False,False,False
A,504,cluster_t5,0.0,group_t4,175,91711175,0.9007580808024996,0.9007580808024996,-0.453542124505172,-0.07556201254066719,False,False,False
A,504,cluster_t5,0.0,group_t8,175,91711175,0.9991332104086686,0.9991332104086686,-0.34419680621301085,-0.1298161985311047,False,False,False
A,504,cluster_t5,0.0,sn_if,175,91711175,0.7660646787064259,0.9230815383692326,-0.382802348759731,0.029759982376961036,False,False,False
A,504,cluster_t5,0.0,group_t4,176,91711176,1.0,1.0,-0.06601499121709803,0.10243475292342838,False,False,False
A,504,cluster_t5,0.0,group_t8,176,91711176,1.0,1.0,-0.21789137350193735,0.11460708838079825,False,False,False
A,504,cluster_t5,0.0,sn_if,176,91711176,1.0,1.0,-0.060887312147374306,0.12448018847959097,False,False,False
A,504,cluster_t5,0.0,group_t4,177,91711177,0.9718864962775751,0.9718864962775751,-0.324764235765029,-0.2810679958131165,False,False,False
A,504,cluster_t5,0.0,group_t8,177,91711177,1.0,1.0,-0.09186137895994634,-0.18903420123252404,False,False,False
A,504,cluster_t5,0.0,sn_if,177,91711177,1.0,1.0,-0.2447231675023125,-0.314387880252758,False,False,False
A,504,cluster_t5,0.0,group_t4,178,91711178,0.6281451190668642,0.46536106639512587,-0.21303042848453968,-0.729025358048213,False,False,False
A,504,cluster_t5,0.0,group_t8,178,91711178,0.37667686351666413,0.18367425145042687,-0.4239315575858768,-0.9070684928680088,False,False,False
A,504,cluster_t5,0.0,sn_if,178,91711178,0.6004279914401712,0.23283534329313413,-0.31352105732211855,-0.849434442120659,False,False,False
A,504,cluster_t5,0.0,group_t4,179,91711179,1.0,1.0,-0.23094924341863343,-0.03522569394067332,False,False,False
A,504,cluster_t5,0.0,group_t8,179,91711179,1.0,1.0,-0.08915322938969711,-0.1477170457858711,False,False,False
A,504,cluster_t5,0.0,sn_if,179,91711179,1.0,1.0,-0.21073651969023577,0.06025572961419645,False,False,False
A,504,cluster_t5,0.0,group_t4,180,91711180,0.60705719152349,0.60705719152349,-0.25503480578828847,0.35794658413706837,False,False,False
A,504,cluster_t5,0.0,group_t8,180,91711180,0.5818095867932347,0.5818095867932347,-0.44085122275194993,0.47686791169891385,False,False,False
A,504,cluster_t5,0.0,sn_if,180,91711180,1.0,1.0,-0.2822763839702319,0.19152045701217874,False,False,False
A,504,cluster_t5,0.0,group_t4,181,91711181,0.12527305119938736,0.12527305119938736,0.7277884911134374,0.9953453776671539,False,False,False
A,504,cluster_t5,0.0,group_t8,181,91711181,0.03498889920600571,0.03498889920600571,0.6813384720516468,1.0712060000968304,True,True,True
A,504,cluster_t5,0.0,sn_if,181,91711181,0.09603807923841523,0.10419791604167916,0.7803444029305715,0.8309064270239597,False,False,False
A,504,cluster_t5,0.0,group_t4,182,91711182,1.0,1.0,0.20002145724930082,0.05497725803757497,False,False,False
A,504,cluster_t5,0.0,group_t8,182,91711182,1.0,1.0,0.19997065393577518,0.008372642908451841,False,False,False
A,504,cluster_t5,0.0,sn_if,182,91711182,1.0,1.0,0.09470794521601505,0.048188618123386595,False,False,False
A,504,cluster_t5,0.0,group_t4,183,91711183,1.0,1.0,0.23358159534626022,0.1482175266857134,False,False,False
A,504,cluster_t5,0.0,group_t8,183,91711183,1.0,1.0,0.259860530215852,0.043262601663165895,False,False,False
A,504,cluster_t5,0.0,sn_if,183,91711183,1.0,1.0,0.26605710927787085,0.17088666188668367,False,False,False
A,504,cluster_t5,0.0,group_t4,184,91711184,0.9476171512023208,0.7715827404577476,0.029020082828357524,-0.4332074242710997,False,False,False
A,504,cluster_t5,0.0,group_t8,184,91711184,0.9514867235517743,0.9444130855222976,-0.03819701069659845,-0.5549275331284025,False,False,False
A,504,cluster_t5,0.0,sn_if,184,91711184,0.9469010619787604,0.9469010619787604,-0.05639301165146793,-0.5953071562617553,False,False,False
A,504,cluster_t5,0.0,group_t4,185,91711185,1.0,1.0,-0.09489900637510132,-0.457473044881463,False,False,False
A,504,cluster_t5,0.0,group_t8,185,91711185,0.9675724565534233,0.9675724565534233,-0.283245857961394,-0.4124315086632472,False,False,False
A,504,cluster_t5,0.0,sn_if,185,91711185,1.0,1.0,-0.09505097412354802,-0.49856842220484776,False,False,False
A,504,cluster_t5,0.0,group_t4,186,91711186,0.6041656815296409,0.6041656815296409,-0.24142847174502707,0.24064033107972244,False,False,False
A,504,cluster_t5,0.0,group_t8,186,91711186,0.7203053489197202,0.7203053489197202,-0.27889068491821767,0.39180254069554477,False,False,False
A,504,cluster_t5,0.0,sn_if,186,91711186,0.760784784304314,0.3949121017579648,-0.16095893166344305,0.30453561618886654,False,False,False
A,504,cluster_t5,0.0,group_t4,187,91711187,0.5040249525835501,0.6849913829275884,-0.5905758590220106,-0.2793844177847488,False,False,False
A,504,cluster_t5,0.0,group_t8,187,91711187,0.6234323385512615,0.6234323385512615,-0.5123730043383359,-0.31327433176705066,False,False,False
A,504,cluster_t5,0.0,sn_if,187,91711187,0.26983460330793385,0.4647907041859163,-0.596802154010479,-0.41154491614903277,False,False,False
A,504,cluster_t5,0.0,group_t4,188,91711188,1.0,1.0,0.14880171045457125,0.37880931367112924,False,False,False
A,504,cluster_t5,0.0,group_t8,188,91711188,0.7018113075453593,0.7018113075453593,0.2813959031027373,0.44992323829599606,False,False,False
A,504,cluster_t5,0.0,sn_if,188,91711188,1.0,1.0,0.24616246939888098,0.2984067795209836,False,False,False
A,504,cluster_t5,0.0,group_t4,189,91711189,0.5576124281514547,0.942679221721546,-0.628411244362852,-0.04153534864686051,False,False,False
A,504,cluster_t5,0.0,group_t8,189,91711189,0.22152203075595894,0.9807145739878095,-0.7500752932906448,0.012213199703921707,False,False,False
A,504,cluster_t5,0.0,sn_if,189,91711189,0.5457890842183156,0.8512029759404812,-0.5260745802333322,-0.13349465485074857,False,False,False
A,504,cluster_t5,0.0,group_t4,190,91711190,0.21082561233796868,0.1720755981814847,0.8053992340018298,-0.5280169638621242,False,False,False
A,504,cluster_t5,0.0,group_t8,190,91711190,0.23007242790683122,0.26790710192344,0.7601235715565803,-0.6586693513762191,False,False,False
A,504,cluster_t5,0.0,sn_if,190,91711190,0.13111737765244696,0.27125457490850186,0.9027133840226929,-0.5062434204449716,False,False,False
A,504,cluster_t5,0.0,group_t4,191,91711191,0.30214625290990793,0.15271444338258025,-0.30462922796019787,-0.6803085335351735,False,False,False
A,504,cluster_t5,0.0,group_t8,191,91711191,0.42449528739716536,0.10616439370871614,-0.2715043918062805,-0.716390184493642,False,False,False
A,504,cluster_t5,0.0,sn_if,191,91711191,0.2600347993040139,0.2600347993040139,-0.3773603122604209,-0.7186507493781876,False,False,False
A,504,cluster_t5,0.0,group_t4,192,91711192,0.14635725327524088,0.14635725327524088,-0.48174811433908127,-0.6847723740298343,False,False,False
A,504,cluster_t5,0.0,group_t8,192,91711192,0.16824474046465862,0.3002422486900597,-0.6207959662070358,-0.5858531030657621,False,False,False
A,504,cluster_t5,0.0,sn_if,192,91711192,0.10191796164076719,0.10191796164076719,-0.44660450301262156,-0.669581406572846,False,False,False
A,504,cluster_t5,0.0,group_t4,193,91711193,0.7380203196547586,0.4193138219668603,0.17479774670868953,-0.37612561694962104,False,False,False
A,504,cluster_t5,0.0,group_t8,193,91711193,0.7205795111910602,0.7205795111910602,0.22830354053062632,-0.45741877696375716,False,False,False
A,504,cluster_t5,0.0,sn_if,193,91711193,0.7042859142817144,0.6072278554428912,0.18126846891336953,-0.3122528420512444,False,False,False
A,504,cluster_t5,0.0,group_t4,194,91711194,0.4560151321713128,0.4560151321713128,0.46789808861191007,0.3791031004974645,False,False,False
A,504,cluster_t5,0.0,group_t8,194,91711194,0.49340368578884625,0.49340368578884625,0.4787017489417037,0.36323856700981544,False,False,False
A,504,cluster_t5,0.0,sn_if,194,91711194,0.5558288834223315,0.5558288834223315,0.6555721858026399,0.34927278519914196,False,False,False
A,504,cluster_t5,0.0,group_t4,195,91711195,0.39569675835226537,0.30877239506149023,0.4620393587202752,-1.1804935075005147,False,False,False
A,504,cluster_t5,0.0,group_t8,195,91711195,0.16739935402566766,0.03942135715676331,0.49720509581990396,-1.2732571390888452,True,True,False
A,504,cluster_t5,0.0,sn_if,195,91711195,0.24145517089658206,0.23219535609287814,0.41833839712592336,-1.174766014656083,False,False,False
A,504,cluster_t5,0.0,group_t4,196,91711196,1.0,1.0,0.21321435854590473,0.230841581726312,False,False,False
A,504,cluster_t5,0.0,group_t8,196,91711196,1.0,1.0,0.19196578191162522,0.24499194374655942,False,False,False
A,504,cluster_t5,0.0,sn_if,196,91711196,0.621307573848523,0.621307573848523,0.297748610232851,0.2146726948450891,False,False,False
A,504,cluster_t5,0.0,group_t4,197,91711197,0.7278507299051717,0.1569493669143321,0.12919159203139724,0.5828609943916984,False,False,False
A,504,cluster_t5,0.0,group_t8,197,91711197,0.9301926088593132,0.05108586952606838,0.03151584521632711,0.6295006908866214,False,False,False
A,504,cluster_t5,0.0,sn_if,197,91711197,0.7757644847103058,0.19367612647747046,0.1227762463792369,0.5739374950527414,False,False,False
A,504,cluster_t5,0.0,group_t4,198,91711198,0.48925013453718774,0.48925013453718774,-0.22317363868764262,0.3026199026115165,False,False,False
A,504,cluster_t5,0.0,group_t8,198,91711198,0.28662435162394345,0.3499911727168971,-0.26591750829842326,0.3099571406339564,False,False,False
A,504,cluster_t5,0.0,sn_if,198,91711198,0.7710245795084099,0.7710245795084099,-0.20617724469244947,0.2134372418097146,False,False,False
A,504,cluster_t5,0.0,group_t4,199,91711199,1.0,1.0,-0.147875663099799,0.3746732403463705,False,False,False
A,504,cluster_t5,0.0,group_t8,199,91711199,1.0,1.0,-0.11221126050842198,0.37137619604064015,False,False,False
A,504,cluster_t5,0.0,sn_if,199,91711199,1.0,1.0,-0.17173525565673708,0.39430588565798225,False,False,False
A,504,cluster_t5,0.0,group_t4,200,91711200,0.5849744943353281,0.5849744943353281,0.5563773721884749,-0.2643367979141386,False,False,False
A,504,cluster_t5,0.0,group_t8,200,91711200,0.6948176527030556,0.6948176527030556,0.5142870274152439,-0.19493448166111887,False,False,False
A,504,cluster_t5,0.0,sn_if,200,91711200,0.6545069098618027,0.6545069098618027,0.565006418871511,-0.38201979596522684,False,False,False
A,504,cluster_t5,0.0,group_t4,201,91711201,0.9322703140993833,0.26650268585522247,-0.04781761977777388,-0.5110538916974039,False,False,False
A,504,cluster_t5,0.0,group_t8,201,91711201,0.8539887988166461,0.15428167383425323,-0.0852697938773441,-0.5621771354307977,False,False,False
A,504,cluster_t5,0.0,sn_if,201,91711201,0.8856222875542489,0.6347873042539149,-0.08296163465165925,-0.3943587457212843,False,False,False
A,504,cluster_t5,0.0,group_t4,202,91711202,0.3219748245508108,0.553550454029122,0.7277027772419093,0.22934968754749355,False,False,False
A,504,cluster_t5,0.0,group_t8,202,91711202,0.3814324694743033,0.4758603901938984,0.891675153887628,0.3008639077767421,False,False,False
A,504,cluster_t5,0.0,sn_if,202,91711202,0.74542509149817,0.74542509149817,0.42093004762094804,0.31877478393660136,False,False,False
A,504,cluster_t5,0.0,group_t4,203,91711203,0.3079827744690974,0.29427214352323666,-0.25853023988733664,1.212647962012217,False,False,False
A,504,cluster_t5,0.0,group_t8,203,91711203,0.3729053017255784,0.04075615156347494,-0.3946865149267119,1.36709223375957,True,True,False
A,504,cluster_t5,0.0,sn_if,203,91711203,0.4297914041719166,0.3004339913201736,-0.22527446751183466,1.199942285361875,False,False,False
A,504,cluster_t5,0.0,group_t4,204,91711204,0.6578447492306857,0.06119505459455269,0.27145909002337243,0.4097576875089509,False,False,False
A,504,cluster_t5,0.0,group_t8,204,91711204,0.591190614631792,0.591190614631792,0.5263119689033527,0.32786853746714373,False,False,False
A,504,cluster_t5,0.0,sn_if,204,91711204,0.627347453050939,0.06503869922601548,0.2650851997716121,0.4782875369036321,False,False,False
A,504,cluster_t5,0.0,group_t4,205,91711205,1.0,1.0,0.2612123664133584,-0.41958844990023414,False,False,False
A,504,cluster_t5,0.0,group_t8,205,91711205,1.0,1.0,-0.10609068435682448,-0.3061142418347218,False,False,False
A,504,cluster_t5,0.0,sn_if,205,91711205,1.0,1.0,0.45413973924529627,-0.23955187114280452,False,False,False
A,504,cluster_t5,0.0,group_t4,206,91711206,1.0,1.0,0.10860336316480909,-0.16270277588462978,False,False,False
A,504,cluster_t5,0.0,group_t8,206,91711206,1.0,1.0,-0.11658264764342723,-0.12958105117857863,False,False,False
A,504,cluster_t5,0.0,sn_if,206,91711206,1.0,1.0,0.15551972571672146,0.013261305651704247,False,False,False
A,504,cluster_t5,0.0,group_t4,207,91711207,1.0,1.0,-0.09593695662947244,-0.08722275069486125,False,False,False
A,504,cluster_t5,0.0,group_t8,207,91711207,1.0,1.0,0.10051716776442451,-0.2743441182107784,False,False,False
A,504,cluster_t5,0.0,sn_if,207,91711207,1.0,1.0,-0.18714018629384555,-0.09656249627739869,False,False,False
A,504,cluster_t5,0.0,group_t4,208,91711208,0.27353015655478286,0.0804439137837993,-0.39736141102248124,1.0545873306094016,False,False,False
A,504,cluster_t5,0.0,group_t8,208,91711208,0.2761900751334289,0.06015166032168708,-0.32003292609358774,1.034820231979118,False,False,False
A,504,cluster_t5,0.0,sn_if,208,91711208,0.14869702605947882,0.0750384992300154,-0.32809249963606457,1.031751698826689,False,False,False
A,504,cluster_t5,0.0,group_t4,209,91711209,1.0,1.0,0.15944171116604647,0.14341633786084756,False,False,False
A,504,cluster_t5,0.0,group_t8,209,91711209,1.0,1.0,0.06786609459816736,0.048072342072400506,False,False,False
A,504,cluster_t5,0.0,sn_if,209,91711209,1.0,1.0,-0.03189893328263821,0.2312751902909233,False,False,False
A,504,cluster_t5,0.0,group_t4,210,91711210,1.0,1.0,0.24445657034973828,-0.19273146544421502,False,False,False
A,504,cluster_t5,0.0,group_t8,210,91711210,1.0,1.0,0.14638289472107538,-0.165356033446145,False,False,False
A,504,cluster_t5,0.0,sn_if,210,91711210,1.0,1.0,0.24429664797362222,-0.1330662367699863,False,False,False
A,504,cluster_t5,0.0,group_t4,211,91711211,0.7395996451682899,0.7492287352911099,0.32301295172032446,-0.19425992583116697,False,False,False
A,504,cluster_t5,0.0,group_t8,211,91711211,0.28674830967607595,0.5197199212710423,0.3150836981953018,-0.28324302250176014,False,False,False
A,504,cluster_t5,0.0,sn_if,211,91711211,0.8279434411311773,0.8279434411311773,0.2739458757296733,-0.12836003868398957,False,False,False
A,504,cluster_t5,0.0,group_t4,212,91711212,1.0,1.0,-0.07168071001985732,-0.20014079875041021,False,False,False
A,504,cluster_t5,0.0,group_t8,212,91711212,0.9092245922252206,0.9092245922252206,-0.20055213576346134,-0.2920965291331892,False,False,False
A,504,cluster_t5,0.0,sn_if,212,91711212,0.9489010219795604,0.9489010219795604,-0.01861403777350984,-0.22710427215071707,False,False,False
A,504,cluster_t5,0.0,group_t4,213,91711213,1.0,1.0,0.05254703551441714,-0.093025451593234,False,False,False
A,504,cluster_t5,0.0,group_t8,213,91711213,1.0,1.0,0.06646596817557371,-0.12698816214736833,False,False,False
A,504,cluster_t5,0.0,sn_if,213,91711213,1.0,1.0,0.15101838496864728,-0.10169820630518817,False,False,False
A,504,cluster_t5,0.0,group_t4,214,91711214,0.032103749991123524,0.13012266238562245,0.7025946233280638,0.7822429673972169,True,False,True
A,504,cluster_t5,0.0,group_t8,214,91711214,0.3357518356677729,0.3357518356677729,0.4981539286164366,0.6778128876126757,False,False,False
A,504,cluster_t5,0.0,sn_if,214,91711214,0.031119377612447752,0.0862182756344873,0.6344662287803209,0.8110198387715373,True,False,True
A,504,cluster_t5,0.0,group_t4,215,91711215,0.72665875111595,0.72665875111595,0.30227240610544875,0.5146544538513822,False,False,False
A,504,cluster_t5,0.0,group_t8,215,91711215,0.8717750694444842,0.4247682433812071,0.09698016559643097,0.4178561369609264,False,False,False
A,504,cluster_t5,0.0,sn_if,215,91711215,0.5923081538369233,0.5923081538369233,0.38686861400233824,0.5397030416091877,False,False,False
A,504,cluster_t5,0.0,group_t4,216,91711216,0.6568548956457526,0.1284594915066015,-0.1791202726056557,0.493494767011371,False,False,False
A,504,cluster_t5,0.0,group_t8,216,91711216,0.8087681189774405,0.5183515330935444,-0.1248666314383304,0.5121104254567808,False,False,False
A,504,cluster_t5,0.0,sn_if,216,91711216,0.8525229495410092,0.6725465490690187,-0.08811288286419705,0.4382103919875169,False,False,False
A,504,cluster_t5,0.0,group_t4,217,91711217,0.4674011038542133,0.9350703887745744,0.1506681764199921,0.06611290491067578,False,False,False
A,504,cluster_t5,0.0,group_t8,217,91711217,1.0,1.0,0.2126602891056652,0.10975372211315904,False,False,False
A,504,cluster_t5,0.0,sn_if,217,91711217,1.0,1.0,0.16195769993556833,-0.1251350009873518,False,False,False
A,504,cluster_t5,0.0,group_t4,218,91711218,0.4424592745281818,0.4424592745281818,-0.5518177837990526,0.3653806984872426,False,False,False
A,504,cluster_t5,0.0,group_t8,218,91711218,0.40276455902618846,0.6990321459660259,-0.5020599587749615,0.21662142734642298,False,False,False
A,504,cluster_t5,0.0,sn_if,218,91711218,0.6078678426431471,0.6663266734665306,-0.5676327356099105,0.20854410049252892,False,False,False
